name,strasse,link,lat,long
Viktor Ullmann,Schellbergstr. 62,,48.78455,9.201609999999999
Helene Unger,Danneckerstr. 18,http://www.stolpersteine-stuttgart.de/index.php?docid=787&mid=66,48.77189,9.1853
Emma Veit,Relenbergstr. 66,http://www.stolpersteine-stuttgart.de/index.php?docid=324&mid=66,48.78754,9.16511
Maximilian Veit,Relenbergstr. 66,http://www.stolpersteine-stuttgart.de/index.php?docid=324&mid=66,48.78754,9.16511
Alice Vogel,Felix-Dahn-Str. 73,http://www.stolpersteine-stuttgart.de/index.php?docid=714&mid=66,48.7520007,9.1816815
Richard Vogel,Felix-Dahn-Str. 73,http://www.stolpersteine-stuttgart.de/index.php?docid=714&mid=66,48.7520007,9.1816815
Hewdig  Voit,Langobardenstr. 39,http://www.stolpersteine-stuttgart.de/index.php?docid=757&mid=66,48.82839999999999,9.170069999999999
Waldemar Völker,Kruppstr. 15,,48.8160661,9.1726982
Max Wagner,Bebelstr. 29/2,http://www.stolpersteine-stuttgart.de/index.php?docid=355&mid=66,48.7746,9.15504
Anna Wahl,Langobardenstr. 40,http://www.stolpersteine-stuttgart.de/index.php?docid=758&mid=66,48.82858,9.17004
Berta Waldt,Olgastr. 139,http://www.stolpersteine-stuttgart.de/index.php?docid=732&mid=66,48.76522,9.1768
Salome Warscher,Schloßstr. 61,http://www.stolpersteine-stuttgart.de/index.php?docid=653&mid=66,48.7767501,9.1644164
Hedwig Weegmann,Mergentheimer Str. 7,http://www.stolpersteine-cannstatt.de/node/124,48.8085532,9.2195429
Julie Weil,Fideliostr. 15,http://www.stolpersteine-stuttgart.de/index.php?docid=720&mid=66,48.75433,9.17058
Ludwig Weil,Alexanderstr. 20,http://www.stolpersteine-stuttgart.de/index.php?docid=448&mid=66,48.77506409999999,9.188907
Marianne Weil,Sattlerstr. 25,http://www.stolpersteine-stuttgart.de/index.php?docid=647&mid=66,48.78472,9.1700692
Selma Weil,Alexanderstr. 20,http://www.stolpersteine-stuttgart.de/index.php?docid=448&mid=66,48.77506409999999,9.188907
Suse Weil,Sattlerstr. 25,http://www.stolpersteine-stuttgart.de/index.php?docid=647&mid=66,48.78472,9.1700692
Ludwig Weinberg,Stuttgarter Str. 106,http://www.stolpersteine-stuttgart.de/index.php?docid=309&mid=66,48.8090846,9.1578836
Rosalie Weinberg,Stuttgarter Str. 106,http://www.stolpersteine-stuttgart.de/index.php?docid=309&mid=66,48.8090846,9.1578836
Wilhelmine Weinheim,Danneckerstr. 37,http://www.stolpersteine-stuttgart.de/index.php?docid=796&mid=66,48.7687156,9.1834384
Karin Weininger,Ingelfinger Straße 5,,48.8276876,9.1766901
Sophie Weischedel,Hohewartstr. 21-23,,48.8078724,9.1549231
Hermann Weißhaupt,Dieselstr. 5,,48.81195169999999,9.1742376
Emma Weissberg,Böblinger Str. 38,http://www.stolpersteine-stuttgart.de/index.php?docid=404&mid=66,48.76347029999999,9.163170899999999
Norbert Weissberg,Böblinger Str. 38,http://www.stolpersteine-stuttgart.de/index.php?docid=404&mid=66,48.76347029999999,9.163170899999999
Hedwig Weitzner,Immenhoferstr. 16,http://www.stolpersteine-stuttgart.de/index.php?docid=744&mid=66,48.76673,9.17545
Norbert Weitzner,Immenhoferstr. 16,http://www.stolpersteine-stuttgart.de/index.php?docid=744&mid=66,48.76673,9.17545
Gertrud Wellner,Drostestr. 6,,48.8235873,9.1176268
Arthur Werner,Elsenhansstr. 1,,48.8095844,9.163239100000002
Hermine Wertheimer,Olgastr. 124,http://www.stolpersteine-stuttgart.de/index.php?docid=587&mid=66,48.76642,9.17751
Eugen Wiedmaier,Marconistr. 23,http://www.stolpersteine-stuttgart.de/index.php?docid=350&mid=66,48.8324586,9.157893999999999
Karl Wieland,Grünblickstraße 1,,48.77297,9.20333
Anna Wieler,Werfmershalde 12,http://www.stolpersteine-stuttgart.de/index.php?docid=551&mid=66,48.78538,9.19516
Gerda Wild,Reinhold-Brändle-Weg  8,http://www.stolpersteine-stuttgart.de/index.php?docid=844&mid=66,48.8348017,9.1815847
Karl Wilhelm,Zavelsteinstr. 6,,48.8060606,9.154759499999999
Erwin Winkler,Ingelfinger Str. 5,http://www.stolpersteine-stuttgart.de/index.php?docid=476&mid=66,48.8276876,9.1766901
Irene Winter,Hackstr. 24,,48.7891551,9.19947
Bella Wochenmark,Olgastr. 75,http://www.stolpersteine-stuttgart.de/index.php?docid=797&mid=66,48.77074,9.182129999999999
Joseph Wochenmark,Olgastr. 75,http://www.stolpersteine-stuttgart.de/index.php?docid=797&mid=66,48.77074,9.182129999999999
Georg Wohlleben,Beethovenstr. 58,http://www.stolpersteine-stuttgart.de/index.php?docid=417&mid=66,48.7744515,9.1337242
Helene Wöhr,Oswald-Hesse-Str. 86,http://www.stolpersteine-stuttgart.de/index.php?docid=245&mid=66,48.8085838,9.16203
Clementine Wolf,Ecklenstr. 7,http://www.stolpersteine-stuttgart.de/index.php?docid=545&mid=66,48.77882,9.20242
Dr. jur. Heinrich Wolf,Ecklenstr. 7,http://www.stolpersteine-stuttgart.de/index.php?docid=545&mid=66,48.77882,9.20242
Dr. med. Margarethe Wolf,Stälinweg 22,http://www.stolpersteine-stuttgart.de/index.php?docid=602&mid=66,48.76862999999999,9.19877
Eugenie Wolf,Ihmlingstr.  50,,48.80247,9.23805
Max Wolf,Mühlstr. 22,http://www.stolpersteine-stuttgart.de/index.php?docid=310&mid=66,48.80808440000001,9.1574146
Sigmund Wolf,Schottstr. 103,http://www.stolpersteine-stuttgart.de/index.php?docid=650&mid=66,48.78852999999999,9.17095
Elsa Wormser,Rankestr. 44,,48.7486708,9.2148086
Ida Wormser,Wörishofener Str. 22,http://www.stolpersteine-cannstatt.de/node/123,48.8003456,9.2279605
Erwin Wörn,Wiener Str. 123,,48.8101811,9.154866199999999
Heinrich Wortsmann,Weißenburgstr. 2 D,http://www.stolpersteine-stuttgart.de/index.php?docid=733&mid=66,48.76877,9.17558
Gottlieb Wurster,Goslarer Str. 95,,48.81676,9.125119999999999
Dr. Gottfried Hermann Wurz,Hasenbergsteige 79,http://www.stolpersteine-stuttgart.de/index.php?docid=295&mid=66,48.76481,9.14958
Hermann Würzburger,Brunnenstr. 55,http://www.stolpersteine-cannstatt.de/node/111,48.8073017,9.2167345
Chana Zanger,Blumenstr. 27,http://www.stolpersteine-stuttgart.de/index.php?docid=499&mid=66,48.77455,9.18787
Cilly Zanger,Blumenstr. 27,http://www.stolpersteine-stuttgart.de/index.php?docid=499&mid=66,48.77455,9.18787
Meta Zanger,Blumenstr. 27,http://www.stolpersteine-stuttgart.de/index.php?docid=499&mid=66,48.77455,9.18787
Moses Zanger,Blumenstr. 27,http://www.stolpersteine-stuttgart.de/index.php?docid=499&mid=66,48.77455,9.18787
Salomon Zanger,Blumenstr. 27,http://www.stolpersteine-stuttgart.de/index.php?docid=499&mid=66,48.77455,9.18787
Luise Zibold,Hornbergstr. 123,,48.7815046,9.2158069
Else Ziegler,Schickhardtstr. 33,,48.76544,9.15982
Gustav Ziegler,Kärtner Str. 35,,48.81269,9.15957
Ruth Ziegler,Schickhardtstr. 33,,48.76544,9.15982
Marie Zinn,Koppentalstr. 3,http://www.stolpersteine-stuttgart.de/index.php?docid=189&mid=66,48.7880945,9.1657124
Leya Zymbalist,Eugenstr. (6),http://www.stolpersteine-stuttgart.de/index.php?docid=872&mid=66,48.6943579,9.1209632
Nicolas  Zymbalist,Eugenstr.  (6),http://www.stolpersteine-stuttgart.de/index.php?docid=872&mid=66,48.6943579,9.1209632
